Estado,Municipio,Colonia,Codigo
Aguascalientes,Aguascalientes,Terra Nova,20196
Aguascalientes,Aguascalientes,Real del Sol,20196
Aguascalientes,Aguascalientes,Sol Naciente,20196
Aguascalientes,Aguascalientes,José Guadalupe Peralta Gámez II,20196
Aguascalientes,Aguascalientes,Haciendas de Aguascalientes 1a Sección,20196
Aguascalientes,Aguascalientes,Real de Haciendas,20196
Aguascalientes,Aguascalientes,Valle de los Cactus,20196
Aguascalientes,Aguascalientes,Balcones de Oriente,20196
Aguascalientes,Aguascalientes,Balcones del Valle,20196
Aguascalientes,Aguascalientes,Solidaridad 1a Sección,20196
Aguascalientes,Aguascalientes,Vistas de Oriente,20196
Aguascalientes,Aguascalientes,J. Guadalupe Posada,20196
Aguascalientes,Aguascalientes,José Guadalupe Peralta Gámez,20196
Aguascalientes,Aguascalientes,Ex Hacienda Ojocaliente,20198
Aguascalientes,Aguascalientes,Misión Alameda,20198
Aguascalientes,Aguascalientes,Ejido Ojocaliente,20198
Aguascalientes,Aguascalientes,Ojo Caliente IV,20199
Aguascalientes,Aguascalientes,Municipio Libre,20199
Aguascalientes,Aguascalientes,Fidel Velázquez INFONAVIT,20199
Aguascalientes,Aguascalientes,El Riego,20199
Aguascalientes,Aguascalientes,Bellavista,20200
Aguascalientes,Aguascalientes,Porta Canteras,20200
Aguascalientes,Aguascalientes,El Quelite,20200
Aguascalientes,Aguascalientes,Ex Hacienda La Cantera,20200
Aguascalientes,Aguascalientes,Lic Manuel Gómez Morin,20200
Aguascalientes,Aguascalientes,San Nicolás,20200
Aguascalientes,Aguascalientes,Olinda,20200
Aguascalientes,Aguascalientes,José Vasconcelos Calderón,20200
Aguascalientes,Aguascalientes,Loma Bonita,20200
Aguascalientes,Aguascalientes,Villas de La Cantera 1a Sección,20200
Aguascalientes,Aguascalientes,San Nicolás 1ra. Sección,20200
Aguascalientes,Aguascalientes,Fuentes del Lago,20200
Aguascalientes,Aguascalientes,Villas del Mediterráneo,20200
Aguascalientes,Aguascalientes,Veteranos de La Revolución,20200
Aguascalientes,Aguascalientes,Educación Álamos,20205
Aguascalientes,Aguascalientes,Nueva España,20205
Aguascalientes,Aguascalientes,La Barranquilla,20206
Aguascalientes,Aguascalientes,Lic. José López Portillo,20206
Aguascalientes,Aguascalientes,Los Barandales,20206
Aguascalientes,Aguascalientes,Canteras de San Javier,20207
Aguascalientes,Aguascalientes,Rinconada San José,20207
Aguascalientes,Aguascalientes,Canteras de San José,20208
Aguascalientes,Aguascalientes,Pirules INFONAVIT,20210
Aguascalientes,Aguascalientes,La Barranca de Guadalupe,20210
Aguascalientes,Aguascalientes,España,20210
Aguascalientes,Aguascalientes,Circunvalación Poniente,20210
Aguascalientes,Aguascalientes,Jardines de los Pirules,20216
Aguascalientes,Aguascalientes,Residencial los Pirules,20217
Aguascalientes,Aguascalientes,Jardines del Lago,20218
Aguascalientes,Aguascalientes,San Agustín,20218
Aguascalientes,Aguascalientes,Canteras de Santa Imelda,20218
Aguascalientes,Aguascalientes,Santa Imelda,20218
Aguascalientes,Aguascalientes,Los Eucaliptos 2a. Sección,20218
Aguascalientes,Aguascalientes,San Martin de La Cantera,20218
Aguascalientes,Aguascalientes,Francisco Villa,20218
Aguascalientes,Aguascalientes,Canteras de San Agustin,20218
Aguascalientes,Aguascalientes,Los Eucaliptos,20218
Aguascalientes,Aguascalientes,Parque Industrial el Vergel,20219
Aguascalientes,Aguascalientes,El Edén,20219
Aguascalientes,Aguascalientes,Misión Juan Pablo II,20219
Aguascalientes,Aguascalientes,Vivienda Popular,20220
Aguascalientes,Aguascalientes,Las Flores,20220
Aguascalientes,Aguascalientes,Las Torres,20229
Aguascalientes,Aguascalientes,Santa Elena,20230
Aguascalientes,Aguascalientes,Las Américas,20230
Aguascalientes,Aguascalientes,Obraje,20230
Aguascalientes,Aguascalientes,Agricultura,20234
Aguascalientes,Aguascalientes,Mesonero,20234
Aguascalientes,Aguascalientes,Valle Dorado,20235
Aguascalientes,Aguascalientes,El Dorado 2a Sección,20235
Aguascalientes,Aguascalientes,Villa Jardín 1a Sección,20235
Aguascalientes,Aguascalientes,El Dorado 1a Sección,20235
Aguascalientes,Aguascalientes,Villa Jardín 2a Sección,20235
Aguascalientes,Aguascalientes,Jardines de Santa Elena,20236
Aguascalientes,Aguascalientes,Montebello,20237
Aguascalientes,Aguascalientes,Hermanos Carreón,20237
Aguascalientes,Aguascalientes,Santa Elena 2a Sección,20238
Aguascalientes,Aguascalientes,La Fuente,20239
Aguascalientes,Aguascalientes,El Encino,20240
Aguascalientes,Aguascalientes,Triana,20240
Aguascalientes,Aguascalientes,Triana,20240
Aguascalientes,Aguascalientes,La Luna,20240
Aguascalientes,Aguascalientes,Los Virreyes,20240
Aguascalientes,Aguascalientes,El Llanito,20240
Aguascalientes,Aguascalientes,Residencial Cosío,20240
Aguascalientes,Aguascalientes,El Laurel,20240
Aguascalientes,Aguascalientes,La Salud,20240
Aguascalientes,Aguascalientes,Residencial el Encino,20240
Aguascalientes,Aguascalientes,San Fernando INFONAVIT,20247
Aguascalientes,Aguascalientes,Jardines de Triana,20248
Aguascalientes,Aguascalientes,Gámez,20249
Aguascalientes,Aguascalientes,Jardines de La Cruz,20250
Aguascalientes,Aguascalientes,Villas de Kristal,20250
Aguascalientes,Aguascalientes,Héroes de Aguascalientes,20250
Aguascalientes,Aguascalientes,Jesús Gómez Portugal,20250
Aguascalientes,Aguascalientes,La Huerta,20250
Aguascalientes,Aguascalientes,San Luis,20250
Aguascalientes,Aguascalientes,Bona Gens,20255
Aguascalientes,Aguascalientes,INFONAVIT Los Volcanes,20255
Aguascalientes,Aguascalientes,Villas de Ojocaliente,20256
Aguascalientes,Aguascalientes,Ojocaliente FOVISSSTE II,20256
Aguascalientes,Aguascalientes,Rinconada de La Cruz,20256
Aguascalientes,Aguascalientes,FOVISSSTE Ojocaliente I,20256
Aguascalientes,Aguascalientes,Ojocaliente las Torres,20256
Aguascalientes,Aguascalientes,Parque y Presa del Cedazo,20256
Aguascalientes,Aguascalientes,Lázaro Cárdenas,20257
Aguascalientes,Aguascalientes,La Estación,20259
Aguascalientes,Aguascalientes,La Purísima,20259
Aguascalientes,Aguascalientes,Ojo de Agua,20260
Aguascalientes,Aguascalientes,Sidusa,20260
Aguascalientes,Aguascalientes,Rinconada El Cedazo,20260
Aguascalientes,Aguascalientes,IV Centenario,20260
Aguascalientes,Aguascalientes,Vivienda Militar,20260
Aguascalientes,Aguascalientes,Jesús Terán Peredo,20260
Aguascalientes,Aguascalientes,El Cedazo,20263
Aguascalientes,Aguascalientes,Agua Clara,20263
Aguascalientes,Aguascalientes,Balcones de Ojocaliente,20263
Aguascalientes,Aguascalientes,Villa las Palmas,20263
Aguascalientes,Aguascalientes,Bajío de las Palmas,20263
Aguascalientes,Aguascalientes,Lomas del Gachupín,20263
Aguascalientes,Aguascalientes,Ojo de Agua de Palmitas,20263
Aguascalientes,Aguascalientes,Salto de Ojocaliente,20263
Aguascalientes,Aguascalientes,Cima del Chapulín,20263
Aguascalientes,Aguascalientes,San Ángel,20263
Aguascalientes,Aguascalientes,Cielo Claro,20263
Aguascalientes,Aguascalientes,Solidaridad 2a Sección,20263
Aguascalientes,Aguascalientes,Lomas del Chapulín,20263
Aguascalientes,Aguascalientes,Solidaridad 3a Sección,20263
Aguascalientes,Aguascalientes,Tierra Buena,20263
Aguascalientes,Aguascalientes,Cobano de Palmitas,20263
Aguascalientes,Aguascalientes,Villa Taurina,20263
Aguascalientes,Aguascalientes,San Jorge,20263
Aguascalientes,Aguascalientes,La Lomita,20263
Aguascalientes,Aguascalientes,Vista del Sol 3a Sección,20264
Aguascalientes,Aguascalientes,Morelos INFONAVIT,20264
Aguascalientes,Aguascalientes,Vista del Sol 2a Sección,20264
Aguascalientes,Aguascalientes,Ojo de Agua INFONAVIT,20265
Aguascalientes,Aguascalientes,La Cruz,20266
Aguascalientes,Aguascalientes,Misión de Santa Fe,20266
Aguascalientes,Aguascalientes,Jardines del Sol,20266
Aguascalientes,Aguascalientes,Vista del Sol 1a Sección,20266
Aguascalientes,Aguascalientes,Jardines de La Convención,20267
Aguascalientes,Aguascalientes,Lic Primo Verdad INEGI,20267
Aguascalientes,Aguascalientes,S.T.E.M.A.,20267
Aguascalientes,Aguascalientes,Ojo de Agua FOVISSSTE 1a Sección,20267
Aguascalientes,Aguascalientes,Fuentes de La Asunción,20268
Aguascalientes,Aguascalientes,Jardines de La Luz,20269
Aguascalientes,Aguascalientes,Jardines de La Asunción,20270
Aguascalientes,Aguascalientes,México,20270
Aguascalientes,Aguascalientes,Las Canoas,20270
Aguascalientes,Aguascalientes,Bulevar,20270
Aguascalientes,Aguascalientes,Jardines de Aguascalientes,20270
Aguascalientes,Aguascalientes,Lindavista,20270
Aguascalientes,Aguascalientes,Los Cedros,20270
Aguascalientes,Aguascalientes,El Caminero,20270
Aguascalientes,Aguascalientes,Jardines de las Bugambilias,20276
Aguascalientes,Aguascalientes,Jardines del Parque,20276
Aguascalientes,Aguascalientes,Rinconada del Parque,20277
Aguascalientes,Aguascalientes,Pirámides,20277
Aguascalientes,Aguascalientes,Residencial del Parque,20277
Aguascalientes,Aguascalientes,Diana,20278
Aguascalientes,Aguascalientes,Jardines de las Fuentes,20278
Aguascalientes,Aguascalientes,La Luz,20280
Aguascalientes,Aguascalientes,Martinez Dominguez,20280
Aguascalientes,Aguascalientes,Torres de San Francisco,20280
Aguascalientes,Aguascalientes,Jardines del Sur,20280
Aguascalientes,Aguascalientes,Central de Abastos,20280
Aguascalientes,Aguascalientes,Prados del Sur,20280
Aguascalientes,Aguascalientes,Trojes del Sur,20280
Aguascalientes,Aguascalientes,Prados de Villasunción,20280
Aguascalientes,Aguascalientes,Casasolida,20280
Aguascalientes,Aguascalientes,San Francisco del Arenal,20280
Aguascalientes,Aguascalientes,San Pedro,20280
Aguascalientes,Aguascalientes,Parque Industrial Siglo XXI,20283
Aguascalientes,Aguascalientes,Parque Industrial Siglo XXI (Ampliación),20283
Aguascalientes,Aguascalientes,Villas del Oeste,20284
Aguascalientes,Aguascalientes,Vista del Sur,20284
Aguascalientes,Aguascalientes,La Casita,20284
Aguascalientes,Aguascalientes,Villas de Santa Rosa,20284
Aguascalientes,Aguascalientes,La Estancia,20284
Aguascalientes,Aguascalientes,INFONAVIT Potreros del Oeste,20284
Aguascalientes,Aguascalientes,Versalles 2a Sección,20285
Aguascalientes,Aguascalientes,Versalles 1a Sección,20285
Aguascalientes,Aguascalientes,Villas del Pilar 1a Sección,20286
Aguascalientes,Aguascalientes,Providencia,20286
Aguascalientes,Aguascalientes,Rinconada Santa Mónica,20286
Aguascalientes,Aguascalientes,Vicente Guerrero,20286
Aguascalientes,Aguascalientes,Villas San Antonio,20286
Aguascalientes,Aguascalientes,Bosque Real,20286
Aguascalientes,Aguascalientes,Rancho Santa Mónica,20286
Aguascalientes,Aguascalientes,Villa Capri,20286
Aguascalientes,Aguascalientes,Paseos de Santa Mónica,20286
Aguascalientes,Aguascalientes,Insurgentes,20287
Aguascalientes,Aguascalientes,Bulevares 2a. Sección,20288
Aguascalientes,Aguascalientes,Bulevares 1a. Sección,20288
Aguascalientes,Aguascalientes,Pilar Blanco INFONAVIT,20289
Aguascalientes,Aguascalientes,Parque Industrial ALTEC,20290
Aguascalientes,Aguascalientes,Ciudad Industrial,20290
Aguascalientes,Aguascalientes,Vista Alegre,20290
Aguascalientes,Aguascalientes,Plaza Vestir,20290
Aguascalientes,Aguascalientes,Centro SCT Aguascalientes,20291
Aguascalientes,Aguascalientes,Rústicos Calpulli,20296
Aguascalientes,Aguascalientes,San Francisco de los Arteaga,20296
Aguascalientes,Aguascalientes,Villas de Bonaterra,20296
Aguascalientes,Aguascalientes,Residencial San Javier,20296
Aguascalientes,Aguascalientes,Villa Sur,20296
Aguascalientes,Aguascalientes,Jardines de Casablanca,20297
Aguascalientes,Aguascalientes,Casa Blanca,20297
Aguascalientes,Aguascalientes,Jardines de Casanueva,20297
Aguascalientes,Aguascalientes,San Sebastián,20298
Aguascalientes,Aguascalientes,Lomas de Vistabella,20298
Aguascalientes,Aguascalientes,Lomas de Nueva York,20298
Aguascalientes,Aguascalientes,Lomas del Mirador II Sección,20298
Aguascalientes,Aguascalientes,Paseos de San Antonio,20298
Aguascalientes,Aguascalientes,Morelos I,20298
Aguascalientes,Aguascalientes,Morelos 2a Sección,20298
Aguascalientes,Aguascalientes,Lomas del Sur,20298
Aguascalientes,Aguascalientes,Lomas de Vistabella 2a. Sección,20298
Aguascalientes,Aguascalientes,Lomas del Mirador IV Sección,20298
Aguascalientes,Aguascalientes,Solidaridad 4a Sección,20298
Aguascalientes,Aguascalientes,Lomas del Mirador V Sección,20298
Aguascalientes,Aguascalientes,Hacienda San Marcos,20298
Aguascalientes,Aguascalientes,Laureles del Sur,20298
Aguascalientes,Aguascalientes,Condominio La terraza,20298
Aguascalientes,Aguascalientes,Emiliano Zapata,20298
Aguascalientes,Aguascalientes,Ladrilleras Los Arellano,20298
Aguascalientes,Aguascalientes,Valle del Cedazo,20298
Aguascalientes,Aguascalientes,Villas de Ajedrez,20298
Aguascalientes,Aguascalientes,Lomas del Mirador I Sección,20298
Aguascalientes,Aguascalientes,Misión de Santa Lucía,20298
Aguascalientes,Aguascalientes,Lomas del Mirador III Sección,20298
Aguascalientes,Aguascalientes,Mujeres Ilustres,20299
Aguascalientes,Aguascalientes,Periodistas,20299
Aguascalientes,Aguascalientes,Villalta,20299
Aguascalientes,Aguascalientes,Lomas de San Jorge 2a. Sección,20299
Aguascalientes,Aguascalientes,Lomas del Ajedrez,20299
Aguascalientes,Aguascalientes,Lomas de San Jorge,20299
Aguascalientes,Aguascalientes,Reencuentro,20299
Aguascalientes,Aguascalientes,Lomas Altas,20299
Aguascalientes,Aguascalientes,Fundadores,20299
Aguascalientes,San Francisco de los Romo,Campestre San Carlos,20300
Aguascalientes,San Francisco de los Romo,Panamericano,20300
Aguascalientes,San Francisco de los Romo,San Francisco de los Romos Centro,20300
Aguascalientes,San Francisco de los Romo,Santa Isabel,20303
Aguascalientes,San Francisco de los Romo,Hidalgo,20303
Aguascalientes,San Francisco de los Romo,San Juan Bautista,20303
Aguascalientes,San Francisco de los Romo,San Pablo,20303
Aguascalientes,San Francisco de los Romo,La Margarita,20303
Aguascalientes,San Francisco de los Romo,San Francisco,20303
Aguascalientes,San Francisco de los Romo,El Tirón,20303
Aguascalientes,San Francisco de los Romo,La Aurora,20303
Aguascalientes,San Francisco de los Romo,La Sociedad San Juan,20303
Aguascalientes,San Francisco de los Romo,Cerrada San Francisco,20303
Aguascalientes,San Francisco de los Romo,La Perla,20303
Aguascalientes,San Francisco de los Romo,Los Cedros,20303
Aguascalientes,San Francisco de los Romo,María,20303
Aguascalientes,San Francisco de los Romo,La Guadalupana,20303
Aguascalientes,San Francisco de los Romo,Revolución,20303
Aguascalientes,San Francisco de los Romo,San José Buenavista,20303
Aguascalientes,San Francisco de los Romo,Viñedos San José,20303
Aguascalientes,San Francisco de los Romo,San José del Barranco,20304
Aguascalientes,San Francisco de los Romo,Parque Industrial San Francisco,20304
Aguascalientes,San Francisco de los Romo,El Chamizal,20304
Aguascalientes,San Francisco de los Romo,Villa de Guadalupe,20304
Aguascalientes,San Francisco de los Romo,La Escondida,20304
Aguascalientes,San Francisco de los Romo,Santa Bárbara,20304
Aguascalientes,San Francisco de los Romo,Fracción de La Trinidad II,20304
Aguascalientes,San Francisco de los Romo,Mary,20304
Aguascalientes,San Francisco de los Romo,Monserrat,20304
Aguascalientes,San Francisco de los Romo,28 de Abril,20304
Aguascalientes,San Francisco de los Romo,Rancho Santa Fe,20304
Aguascalientes,San Francisco de los Romo,El Cardonal,20304
Aguascalientes,San Francisco de los Romo,San Juan,20304
Aguascalientes,San Francisco de los Romo,El Barranco,20305
Aguascalientes,San Francisco de los Romo,El Espíritu,20305
Aguascalientes,San Francisco de los Romo,El Gigante,20305
Aguascalientes,San Francisco de los Romo,Los Sabinos,20305
Aguascalientes,San Francisco de los Romo,San Cristóbal,20305
Aguascalientes,San Francisco de los Romo,Zacatenco,20305
Aguascalientes,San Francisco de los Romo,Alfredo Soriano Lopez,20305
Aguascalientes,San Francisco de los Romo,El Cortijo,20305
Aguascalientes,San Francisco de los Romo,La Paz,20305
Aguascalientes,San Francisco de los Romo,La Unión,20305
Aguascalientes,San Francisco de los Romo,San Pedro Victoria de Arriba,20305
Aguascalientes,San Francisco de los Romo,Santa Elena,20305
Aguascalientes,San Francisco de los Romo,Viñedos los Zapata,20305
Aguascalientes,San Francisco de los Romo,Los Lirios,20305
Aguascalientes,San Francisco de los Romo,Santa Anita,20305
Aguascalientes,San Francisco de los Romo,La Concepción,20305
Aguascalientes,San Francisco de los Romo,La Gloria,20305
Aguascalientes,San Francisco de los Romo,La Providencia,20305
Aguascalientes,San Francisco de los Romo,Las Carmelitas,20305
Aguascalientes,San Francisco de los Romo,San Angel,20305
Aguascalientes,San Francisco de los Romo,Viñedos Xoconoxtle,20305
Aguascalientes,San Francisco de los Romo,El Refugio,20305
Aguascalientes,San Francisco de los Romo,Elena,20305
Aguascalientes,San Francisco de los Romo,La Trinidad,20305
Aguascalientes,San Francisco de los Romo,Los Gonzalez,20305
Aguascalientes,San Francisco de los Romo,San Pedro Victoria de Abajo,20305
Aguascalientes,Aguascalientes,Los Negritos,20310
Aguascalientes,Aguascalientes,La Loma de los Negritos,20310
Aguascalientes,Aguascalientes,San Felipe (Viñedos San Felipe),20310
Aguascalientes,Aguascalientes,Coyotes Norte,20311
Aguascalientes,Aguascalientes,Sandovales,20311
Aguascalientes,Aguascalientes,Trojes de Alonso,20311
Aguascalientes,Aguascalientes,Rio Curtidores,20312
Aguascalientes,Aguascalientes,Hacienda Nueva,20313
Aguascalientes,Aguascalientes,Cuauhtémoc,20313
Aguascalientes,Aguascalientes,Cariñan,20314
Aguascalientes,Aguascalientes,Torrecillas,20314
Aguascalientes,Aguascalientes,Viñedos Valle Redondo,20315
Aguascalientes,Aguascalientes,El Picacho,20316
Aguascalientes,Aguascalientes,Lomas del Picacho,20316
Aguascalientes,Aguascalientes,Santa Cruz de La Presa,20317
Aguascalientes,Aguascalientes,La Cantera,20318
Aguascalientes,Aguascalientes,Cereso (para Varones y Mujeres),20319
Aguascalientes,Aguascalientes,Gral. José María Morelos y Pavón,20320
Aguascalientes,Aguascalientes,Cañada Honda,20320
Aguascalientes,Aguascalientes,Las Cañadas,20320
Aguascalientes,Aguascalientes,El Cortijo,20321
Aguascalientes,Aguascalientes,La Escondida,20321
Aguascalientes,Aguascalientes,La Presa,20322
Aguascalientes,Aguascalientes,San Vicente,20322
Aguascalientes,Aguascalientes,Santa María de Gallardo,20323
Aguascalientes,Aguascalientes,Jaltomate,20324
Aguascalientes,Aguascalientes,Rinconada San Ignacio,20326
Aguascalientes,Aguascalientes,La Rioja,20326
Aguascalientes,Aguascalientes,San Ignacio III,20326
Aguascalientes,Aguascalientes,La Perla,20326
Aguascalientes,Aguascalientes,Puesta del Sol,20326
Aguascalientes,Aguascalientes,Ex Hacienda San Ignacio,20326
Aguascalientes,Aguascalientes,San Ignacio,20326
Aguascalientes,Aguascalientes,La Soledad,20326
Aguascalientes,Aguascalientes,San Ignacio 3,20326
Aguascalientes,Aguascalientes,San Ignacio II,20326
Aguascalientes,Aguascalientes,Parque Industrial Tecno Polo,20328
Aguascalientes,Aguascalientes,Los Pocitos,20328
Aguascalientes,Aguascalientes,Sandovales de Arriba,20328
Aguascalientes,Aguascalientes,Las Plazuelas,20329
Aguascalientes,Aguascalientes,Santa María,20329
Aguascalientes,Aguascalientes,Contadero,20329
Aguascalientes,Aguascalientes,Rincón Andaluz,20329
Aguascalientes,Aguascalientes,Torre Campestre Santa María,20329
Aguascalientes,Aguascalientes,La Punta Campestre,20329
Aguascalientes,Aguascalientes,Río Viejo,20329
Aguascalientes,Aguascalientes,La Joya,20329
Aguascalientes,Aguascalientes,Puerta del Sol,20329
Aguascalientes,El Llano,Pobre,20330
Aguascalientes,El Llano,De Abajo,20330
Aguascalientes,El Llano,Palo Alto,20330
Aguascalientes,El Llano,El Saucito,20330
Aguascalientes,El Llano,El Salto,20330
Aguascalientes,El Llano,De Afuera,20330
Aguascalientes,El Llano,Centro del Barrio,20330
Aguascalientes,El Llano,De Triana,20330
Aguascalientes,El Llano,El Progreso,20330
Aguascalientes,El Llano,Las Flores,20333
Aguascalientes,El Llano,Granja San José (San Antonio de Montoya),20333
Aguascalientes,El Llano,San Francisco de Los Pedroza,20333
Aguascalientes,El Llano,El Mocho,20333
Aguascalientes,El Llano,El Milagro,20333
Aguascalientes,El Llano,El Vaciero,20333
Aguascalientes,El Llano,Las Laminas,20333
Aguascalientes,El Llano,Sandovales,20333
Aguascalientes,El Llano,El Coton,20333
Aguascalientes,El Llano,Lic Jesús Terán,20333
Aguascalientes,El Llano,San Francisco de los Viveros,20333
Aguascalientes,El Llano,El Barreno (Ampliación San Francisco),20333
Aguascalientes,El Llano,San Gerónimo,20333
Aguascalientes,El Llano,San Rafael,20333
Aguascalientes,El Llano,El Novillo,20334
Aguascalientes,El Llano,El Colorin,20334
Aguascalientes,El Llano,La Luz de Palo Alto,20334
Aguascalientes,El Llano,La Luz,20334
Aguascalientes,El Llano,Ojo de Agua de Crucitas,20335
Aguascalientes,El Llano,El Puertecito,20335
Aguascalientes,El Llano,Ojo de Agua de Placitas,20335
Aguascalientes,El Llano,El Terremoto,20336
Aguascalientes,El Llano,Francisco Sarabia,20336
Aguascalientes,El Llano,Santa Rosa,20336
Aguascalientes,El Llano,Los Conos,20336
Aguascalientes,El Llano,Montoya,20336
Aguascalientes,El Llano,El Retoño,20337
Aguascalientes,El Llano,San Jerónimo,20337
Aguascalientes,El Llano,El Rosario,20337
Aguascalientes,El Llano,La Tinaja,20337
Aguascalientes,El Llano,Santa Elena,20338
Aguascalientes,El Llano,Santa Clara (Las Mieleras),20338
Aguascalientes,El Llano,La Primavera,20338
Aguascalientes,El Llano,Tanque El Coyote (El Coyote),20338
Aguascalientes,El Llano,Mirasoles,20338
Aguascalientes,El Llano,La Unión,20338
Aguascalientes,El Llano,Lomas del Refugio,20338
Aguascalientes,El Llano,El Chonguillo (El Chonguito),20338
Aguascalientes,El Llano,San Agustín,20338
Aguascalientes,El Llano,San Ramón,20338
Aguascalientes,El Llano,La Paz,20338
Aguascalientes,El Llano,El Copetillo (El Moquete),20338
Aguascalientes,El Llano,El Paraíso (Santa Rita),20338
Aguascalientes,El Llano,San Lorenzo,20338
Aguascalientes,El Llano,El Tildio,20338
Aguascalientes,El Llano,La Calavera (Q. de Alonso),20338
Aguascalientes,El Llano,San Antonio de La Rosa,20338
Aguascalientes,El Llano,Rancho Nuevo,20338
Aguascalientes,El Llano,Granja Temixco,20338
Aguascalientes,El Llano,El Copetillo,20338
Aguascalientes,El Llano,Santa Rita Uno (Santa Rita),20338
Aguascalientes,El Llano,La Lucita,20338
Aguascalientes,El Llano,Cereso el Llano,20339
Aguascalientes,Aguascalientes,Buena Vista de Peñuelas,20340
Aguascalientes,Aguascalientes,Peñuelas,20340
Aguascalientes,Aguascalientes,Cieneguilla,20340
Aguascalientes,Aguascalientes,Parque Industrial Logística Automotriz,20340
Aguascalientes,Aguascalientes,Arellano,20340
Aguascalientes,Aguascalientes,La Huerta,20341
Aguascalientes,Aguascalientes,El Salto de Ojocaliente,20341
Aguascalientes,Aguascalientes,Salto de los Salados,20341
Aguascalientes,Aguascalientes,San Gerardo,20342
Aguascalientes,Aguascalientes,San Francisco,20342
Aguascalientes,Aguascalientes,Lic Jesús Terán Villa,20344
Aguascalientes,Aguascalientes,Montoro,20345
Aguascalientes,Aguascalientes,Los Caños,20346
Aguascalientes,Aguascalientes,San Antonio de Peñuelas,20348
Aguascalientes,Aguascalientes,Aguascalientes (Lic. Jesús Terán Peredo),20349
Aguascalientes,San Francisco de los Romo,La Biznaga,20350
Aguascalientes,San Francisco de los Romo,Macario J Gómez,20350
Aguascalientes,San Francisco de los Romo,Rancho Seco,20350
Aguascalientes,San Francisco de los Romo,Medio Kilo,20350
Aguascalientes,San Francisco de los Romo,Loretito,20350
Aguascalientes,San Francisco de los Romo,La Providencia 1,20353
Aguascalientes,San Francisco de los Romo,San Ramon,20355
Aguascalientes,San Francisco de los Romo,Viñedos River,20355
Aguascalientes,San Francisco de los Romo,La Guayana,20355
Aguascalientes,San Francisco de los Romo,Urbi Villa del Vergel,20355
Aguascalientes,San Francisco de los Romo,Enriqueta,20355
Aguascalientes,San Francisco de los Romo,Paseos de La Providencia,20355
Aguascalientes,San Francisco de los Romo,Ramon Romo,20356
Aguascalientes,San Francisco de los Romo,Chicalote,20356
Aguascalientes,San Francisco de los Romo,Borrotes,20356
Aguascalientes,San Francisco de los Romo,Amapolas del Rio,20357
Aguascalientes,San Francisco de los Romo,Rancho Nuevo 2,20357
Aguascalientes,San Francisco de los Romo,Ojo de Agua del Mezquite,20357
Aguascalientes,San Francisco de los Romo,El Tepetate,20357
Aguascalientes,San Francisco de los Romo,Rancho Nuevo,20357
Aguascalientes,San Francisco de los Romo,Ex Viñedos de Guadalupe,20358
Aguascalientes,San Francisco de los Romo,La Casita,20358
Aguascalientes,San Francisco de los Romo,La Ribera,20358
Aguascalientes,San Francisco de los Romo,Valle de Aguascalientes,20358
Aguascalientes,San Francisco de los Romo,Villas de San Felipe,20358
Aguascalientes,San Francisco de los Romo,Puertecito de La Virgen,20358
Aguascalientes,San Francisco de los Romo,Sendero de los Quetzales,20358
Aguascalientes,Aguascalientes,San José de La Ordeña,20363
Aguascalientes,Aguascalientes,San Antonio de los Pedroza,20363
Aguascalientes,Aguascalientes,San Nicolás de Arriba,20364
Aguascalientes,Aguascalientes,San Nicolás de Enmedio,20364
Aguascalientes,Aguascalientes,La Soledad,20364
Aguascalientes,Aguascalientes,Cartagena 1947,20364
Aguascalientes,Aguascalientes,El Conejal,20366
Aguascalientes,Aguascalientes,El Colorado (el Soyatal),20366
Aguascalientes,Aguascalientes,La Herrada,20366
Aguascalientes,Aguascalientes,Norias del Ojocaliente,20367
Aguascalientes,Aguascalientes,El Trigo,20367
Aguascalientes,Aguascalientes,El Rocio,20367
Aguascalientes,Aguascalientes,Dolores,20369
Aguascalientes,Aguascalientes,El Malacate,20369
Aguascalientes,Aguascalientes,El Puerto,20370
Aguascalientes,Aguascalientes,La Pila,20370
Aguascalientes,Aguascalientes,Ciudad de los Niños,20371
Aguascalientes,Aguascalientes,La Cotorra,20371
Aguascalientes,Aguascalientes,El Niágara,20372
Aguascalientes,Aguascalientes,Cabecita 3 Marías,20372
Aguascalientes,Aguascalientes,Granjas Fátima,20372
Aguascalientes,Aguascalientes,El Salitre,20373
Aguascalientes,Aguascalientes,El Ocote,20373
Aguascalientes,Aguascalientes,El Tanque de los Jimenez,20375
Aguascalientes,Aguascalientes,El Cedazo (cedazo de San Antonio),20375
Aguascalientes,Aguascalientes,Campestre Bosques de Las Lomas,20375
Aguascalientes,Aguascalientes,Centro de Arriba (El Taray),20376
Aguascalientes,Aguascalientes,Cieneguilla,20377
Aguascalientes,Aguascalientes,San Pedro Cieneguilla,20377
Aguascalientes,Aguascalientes,Los Dolores,20379
Aguascalientes,Aguascalientes,Norias del Paso Hondo,20384
Aguascalientes,Aguascalientes,El Hotelito,20384
Aguascalientes,Aguascalientes,Paso Hondo,20384
Aguascalientes,Aguascalientes,Santa Gertrudis,20385
Aguascalientes,Aguascalientes,Tanque de Guadalupe,20386
Aguascalientes,Aguascalientes,El Duraznillo,20386
Aguascalientes,Aguascalientes,Los Duron,20389
Aguascalientes,Aguascalientes,Soledad de Abajo,20389
Aguascalientes,Aguascalientes,Congregación Matamoros,20389
